,true,persist_pred,arima_pred
2020-05-22 11:10:00,921.45,906.21,891.6574460625744
2020-05-22 11:15:00,890.38,921.45,891.6574460625744
2020-05-22 11:20:00,917.35,890.38,891.6574460625744
2020-05-22 11:25:00,911.31,917.35,891.6574460625744
2020-05-22 11:30:00,920.38,911.31,891.6574460625744
2020-05-22 11:35:00,911.48,920.38,891.6574460625744
2020-05-22 11:40:00,899.76,911.48,891.6574460625744
2020-05-22 11:45:00,889.85,899.76,891.6574460625744
2020-05-22 11:50:00,885.35,889.85,891.6574460625744
2020-05-22 11:55:00,894.18,885.35,891.6574460625744
2020-05-22 12:00:00,897.67,894.18,891.6574460625744
2020-05-22 12:05:00,899.06,897.67,891.6574460625744
2020-05-22 12:10:00,907.41,899.06,891.6574460625744
2020-05-22 12:15:00,893.06,907.41,891.6574460625744
2020-05-22 12:20:00,896.18,893.06,891.6574460625744
2020-05-22 12:25:00,896.03,896.18,891.6574460625744
2020-05-22 12:30:00,904.22,896.03,891.6574460625744
2020-05-22 12:35:00,914.75,904.22,891.6574460625744
2020-05-22 12:40:00,902.56,914.75,891.6574460625744
2020-05-22 12:45:00,904.44,902.56,891.6574460625744
2020-05-22 12:50:00,927.72,904.44,891.6574460625744
2020-05-22 12:55:00,898.54,927.72,891.6574460625744
2020-05-22 13:00:00,911.26,898.54,891.6574460625744
2020-05-22 13:05:00,903.08,911.26,891.6574460625744
2020-05-22 13:10:00,917.16,903.08,891.6574460625744
2020-05-22 13:15:00,898.09,917.16,891.6574460625744
2020-05-22 13:20:00,904.47,898.09,891.6574460625744
2020-05-22 13:25:00,903.36,904.47,891.6574460625744
2020-05-22 13:30:00,904.91,903.36,891.6574460625744
2020-05-22 13:35:00,909.16,904.91,891.6574460625744
2020-05-22 13:40:00,907.7,909.16,891.6574460625744
2020-05-22 13:45:00,912.4,907.7,891.6574460625744
2020-05-22 13:50:00,911.92,912.4,891.6574460625744
2020-05-22 13:55:00,903.74,911.92,891.6574460625744
2020-05-22 14:00:00,897.56,903.74,891.6574460625744
2020-05-22 14:05:00,908.47,897.56,891.6574460625744
2020-05-22 14:10:00,894.97,908.47,891.6574460625744
2020-05-22 14:15:00,905.39,894.97,891.6574460625744
2020-05-22 14:20:00,912.67,905.39,891.6574460625744
2020-05-22 14:25:00,910.15,912.67,891.6574460625744
2020-05-22 14:30:00,903.52,910.15,891.6574460625744
2020-05-22 14:35:00,924.19,903.52,891.6574460625744
2020-05-22 14:40:00,906.08,924.19,891.6574460625744
2020-05-22 14:45:00,901.37,906.08,891.6574460625744
2020-05-22 14:50:00,908.11,901.37,891.6574460625744
2020-05-22 14:55:00,898.65,908.11,891.6574460625744
2020-05-22 15:00:00,905.75,898.65,891.6574460625744
2020-05-22 15:05:00,936.68,905.75,891.6574460625744
2020-05-22 15:10:00,910.59,936.68,891.6574460625744
2020-05-22 15:15:00,911.14,910.59,891.6574460625744
2020-05-22 15:20:00,902.36,911.14,891.6574460625744
2020-05-22 15:25:00,911.94,902.36,891.6574460625744
2020-05-22 15:30:00,910.69,911.94,891.6574460625744
2020-05-22 15:35:00,905.15,910.69,891.6574460625744
2020-05-22 15:40:00,918.51,905.15,891.6574460625744
2020-05-22 15:45:00,923.12,918.51,891.6574460625744
2020-05-22 15:50:00,905.24,923.12,891.6574460625744
2020-05-22 15:55:00,901.07,905.24,891.6574460625744
2020-05-22 16:00:00,900.86,901.07,891.6574460625744
2020-05-22 16:05:00,900.7,900.86,891.6574460625744
2020-05-22 16:10:00,901.02,900.7,891.6574460625744
2020-05-22 16:15:00,901.05,901.02,891.6574460625744
2020-05-22 16:20:00,904.15,901.05,891.6574460625744
2020-05-22 16:25:00,904.49,904.15,891.6574460625744
2020-05-22 16:30:00,885.35,904.49,891.6574460625744
2020-05-22 16:35:00,892.52,885.35,891.6574460625744
2020-05-22 16:40:00,892.7,892.52,891.6574460625744
2020-05-22 16:45:00,913.74,892.7,891.6574460625744
2020-05-22 16:50:00,904.39,913.74,891.6574460625744
2020-05-22 16:55:00,882.62,904.39,891.6574460625744
2020-05-22 17:00:00,875.6,882.62,891.6574460625744
2020-05-22 17:05:00,896.55,875.6,891.6574460625744
2020-05-22 17:10:00,911.43,896.55,891.6574460625744
2020-05-22 17:15:00,927.26,911.43,891.6574460625744
2020-05-22 17:20:00,909.22,927.26,891.6574460625744
2020-05-22 17:25:00,922.33,909.22,891.6574460625744
2020-05-22 17:30:00,914.64,922.33,891.6574460625744
2020-05-22 17:35:00,898.75,914.64,891.6574460625744
2020-05-22 17:40:00,924.81,898.75,891.6574460625744
2020-05-22 17:45:00,904.97,924.81,891.6574460625744
2020-05-22 17:50:00,911.0,904.97,891.6574460625744
2020-05-22 17:55:00,899.62,911.0,891.6574460625744
2020-05-22 18:00:00,894.44,899.62,891.6574460625744
2020-05-22 18:05:00,889.36,894.44,891.6574460625744
2020-05-22 18:10:00,899.0,889.36,891.6574460625744
2020-05-22 18:15:00,897.26,899.0,891.6574460625744
2020-05-22 18:20:00,894.21,897.26,891.6574460625744
2020-05-22 18:25:00,902.0,894.21,891.6574460625744
2020-05-22 18:30:00,900.08,902.0,891.6574460625744
2020-05-22 18:35:00,896.37,900.08,891.6574460625744
2020-05-22 18:40:00,901.65,896.37,891.6574460625744
2020-05-22 18:45:00,896.39,901.65,891.6574460625744
2020-05-22 18:50:00,897.35,896.39,891.6574460625744
2020-05-22 18:55:00,897.49,897.35,891.6574460625744
2020-05-22 19:00:00,896.85,897.49,891.6574460625744
2020-05-22 19:05:00,891.17,896.85,891.6574460625744
2020-05-22 19:10:00,898.01,891.17,891.6574460625744
2020-05-22 19:15:00,889.38,898.01,891.6574460625744
2020-05-22 19:20:00,897.57,889.38,891.6574460625744
2020-05-22 19:25:00,897.49,897.57,891.6574460625744
2020-05-22 19:30:00,889.8,897.49,891.6574460625744
2020-05-22 19:35:00,884.85,889.8,891.6574460625744
2020-05-22 19:40:00,900.07,884.85,891.6574460625744
2020-05-22 19:45:00,907.11,900.07,891.6574460625744
2020-05-22 19:50:00,904.77,907.11,891.6574460625744
2020-05-22 19:55:00,911.3,904.77,891.6574460625744
2020-05-22 20:00:00,913.77,911.3,891.6574460625744
2020-05-22 20:05:00,915.8,913.77,891.6574460625744
2020-05-22 20:10:00,912.19,915.8,891.6574460625744
2020-05-22 20:15:00,924.97,912.19,891.6574460625744
2020-05-22 20:20:00,904.05,924.97,891.6574460625744
2020-05-22 20:25:00,937.2,904.05,891.6574460625744
2020-05-22 20:30:00,903.42,937.2,891.6574460625744
2020-05-22 20:35:00,898.12,903.42,891.6574460625744
2020-05-22 20:40:00,898.21,898.12,891.6574460625744
2020-05-22 20:45:00,900.18,898.21,891.6574460625744
2020-05-22 20:50:00,910.0,900.18,891.6574460625744
2020-05-22 20:55:00,907.84,910.0,891.6574460625744
2020-05-22 21:00:00,909.01,907.84,891.6574460625744
2020-05-22 21:05:00,898.07,909.01,891.6574460625744
2020-05-22 21:10:00,910.64,898.07,891.6574460625744
2020-05-22 21:15:00,902.17,910.64,891.6574460625744
2020-05-22 21:20:00,902.72,902.17,891.6574460625744
2020-05-22 21:25:00,906.67,902.72,891.6574460625744
2020-05-22 21:30:00,914.47,906.67,891.6574460625744
2020-05-22 21:35:00,897.65,914.47,891.6574460625744
2020-05-22 21:40:00,905.02,897.65,891.6574460625744
2020-05-22 21:45:00,901.12,905.02,891.6574460625744
2020-05-22 21:50:00,902.16,901.12,891.6574460625744
2020-05-22 21:55:00,915.73,902.16,891.6574460625744
2020-05-22 22:00:00,928.56,915.73,891.6574460625744
2020-05-22 22:05:00,901.27,928.56,891.6574460625744
2020-05-22 22:10:00,922.36,901.27,891.6574460625744
2020-05-22 22:15:00,918.53,922.36,891.6574460625744
2020-05-22 22:20:00,922.04,918.53,891.6574460625744
2020-05-22 22:25:00,916.19,922.04,891.6574460625744
2020-05-22 22:30:00,912.99,916.19,891.6574460625744
2020-05-22 22:35:00,903.86,912.99,891.6574460625744
2020-05-22 22:40:00,911.83,903.86,891.6574460625744
2020-05-22 22:45:00,904.19,911.83,891.6574460625744
2020-05-22 22:50:00,915.61,904.19,891.6574460625744
2020-05-22 22:55:00,917.11,915.61,891.6574460625744
2020-05-22 23:00:00,907.71,917.11,891.6574460625744
2020-05-22 23:05:00,905.3,907.71,891.6574460625744
2020-05-22 23:10:00,909.04,905.3,891.6574460625744
2020-05-22 23:15:00,912.09,909.04,891.6574460625744
2020-05-22 23:20:00,924.24,912.09,891.6574460625744
2020-05-22 23:25:00,911.42,924.24,891.6574460625744
2020-05-22 23:30:00,918.79,911.42,891.6574460625744
2020-05-22 23:35:00,916.14,918.79,891.6574460625744
2020-05-22 23:40:00,904.2,916.14,891.6574460625744
2020-05-22 23:45:00,915.61,904.2,891.6574460625744
2020-05-22 23:50:00,905.09,915.61,891.6574460625744
2020-05-22 23:55:00,908.92,905.09,891.6574460625744
2020-05-23 00:00:00,898.16,908.92,891.6574460625744
2020-05-23 00:05:00,932.6,898.16,891.6574460625744
2020-05-23 00:10:00,916.6,932.6,891.6574460625744
2020-05-23 00:15:00,912.29,916.6,891.6574460625744
2020-05-23 00:20:00,914.23,912.29,891.6574460625744
2020-05-23 00:25:00,919.52,914.23,891.6574460625744
2020-05-23 00:30:00,904.69,919.52,891.6574460625744
2020-05-23 00:35:00,933.37,904.69,891.6574460625744
2020-05-23 00:40:00,902.12,933.37,891.6574460625744
2020-05-23 00:45:00,907.64,902.12,891.6574460625744
2020-05-23 00:50:00,905.7,907.64,891.6574460625744
2020-05-23 00:55:00,918.55,905.7,891.6574460625744
2020-05-23 01:00:00,911.23,918.55,891.6574460625744
2020-05-23 01:05:00,930.71,911.23,891.6574460625744
2020-05-23 01:10:00,908.75,930.71,891.6574460625744
2020-05-23 01:15:00,931.52,908.75,891.6574460625744
2020-05-23 01:20:00,906.77,931.52,891.6574460625744
2020-05-23 01:25:00,914.47,906.77,891.6574460625744
2020-05-23 01:30:00,912.81,914.47,891.6574460625744
2020-05-23 01:35:00,927.29,912.81,891.6574460625744
2020-05-23 01:40:00,906.5,927.29,891.6574460625744
2020-05-23 01:45:00,910.8,906.5,891.6574460625744
2020-05-23 01:50:00,913.22,910.8,891.6574460625744
2020-05-23 01:55:00,899.36,913.22,891.6574460625744
2020-05-23 02:00:00,907.54,899.36,891.6574460625744
2020-05-23 02:05:00,914.25,907.54,891.6574460625744
2020-05-23 02:10:00,905.39,914.25,891.6574460625744
2020-05-23 02:15:00,905.75,905.39,891.6574460625744
2020-05-23 02:20:00,911.6,905.75,891.6574460625744
2020-05-23 02:25:00,911.63,911.6,891.6574460625744
2020-05-23 02:30:00,914.03,911.63,891.6574460625744
2020-05-23 02:35:00,907.9,914.03,891.6574460625744
2020-05-23 02:40:00,920.12,907.9,891.6574460625744
2020-05-23 02:45:00,905.41,920.12,891.6574460625744
2020-05-23 02:50:00,908.83,905.41,891.6574460625744
2020-05-23 02:55:00,921.15,908.83,891.6574460625744
2020-05-23 03:00:00,911.63,921.15,891.6574460625744
2020-05-23 03:05:00,915.9,911.63,891.6574460625744
2020-05-23 03:10:00,902.95,915.9,891.6574460625744
2020-05-23 03:15:00,917.68,902.95,891.6574460625744
2020-05-23 03:20:00,913.99,917.68,891.6574460625744
2020-05-23 03:25:00,902.89,913.99,891.6574460625744
2020-05-23 03:30:00,906.67,902.89,891.6574460625744
2020-05-23 03:35:00,912.43,906.67,891.6574460625744
2020-05-23 03:40:00,920.23,912.43,891.6574460625744
2020-05-23 03:45:00,907.79,920.23,891.6574460625744
2020-05-23 03:50:00,901.4,907.79,891.6574460625744
2020-05-23 03:55:00,909.72,901.4,891.6574460625744
2020-05-23 04:00:00,902.93,909.72,891.6574460625744
2020-05-23 04:05:00,913.98,902.93,891.6574460625744
2020-05-23 04:10:00,892.51,913.98,891.6574460625744
2020-05-23 04:15:00,906.72,892.51,891.6574460625744
2020-05-23 04:20:00,908.76,906.72,891.6574460625744
2020-05-23 04:25:00,906.26,908.76,891.6574460625744
2020-05-23 04:30:00,911.37,906.26,891.6574460625744
2020-05-23 04:35:00,908.22,911.37,891.6574460625744
2020-05-23 04:40:00,912.82,908.22,891.6574460625744
2020-05-23 04:45:00,912.8,912.82,891.6574460625744
2020-05-23 04:50:00,907.38,912.8,891.6574460625744
2020-05-23 04:55:00,917.45,907.38,891.6574460625744
2020-05-23 05:00:00,922.37,917.45,891.6574460625744
2020-05-23 05:05:00,904.79,922.37,891.6574460625744
2020-05-23 05:10:00,910.04,904.79,891.6574460625744
2020-05-23 05:15:00,907.12,910.04,891.6574460625744
2020-05-23 05:20:00,925.64,907.12,891.6574460625744
2020-05-23 05:25:00,903.67,925.64,891.6574460625744
2020-05-23 05:30:00,918.21,903.67,891.6574460625744
2020-05-23 05:35:00,900.88,918.21,891.6574460625744
2020-05-23 05:40:00,905.97,900.88,891.6574460625744
2020-05-23 05:45:00,895.59,905.97,891.6574460625744
2020-05-23 05:50:00,906.2,895.59,891.6574460625744
2020-05-23 05:55:00,913.97,906.2,891.6574460625744
2020-05-23 06:00:00,914.2,913.97,891.6574460625744
2020-05-23 06:05:00,920.24,914.2,891.6574460625744
2020-05-23 06:10:00,914.49,920.24,891.6574460625744
2020-05-23 06:15:00,915.91,914.49,891.6574460625744
2020-05-23 06:20:00,927.74,915.91,891.6574460625744
2020-05-23 06:25:00,925.91,927.74,891.6574460625744
2020-05-23 06:30:00,916.46,925.91,891.6574460625744
2020-05-23 06:35:00,907.49,916.46,891.6574460625744
2020-05-23 06:40:00,910.69,907.49,891.6574460625744
2020-05-23 06:45:00,910.43,910.69,891.6574460625744
2020-05-23 06:50:00,912.54,910.43,891.6574460625744
2020-05-23 06:55:00,894.86,912.54,891.6574460625744
2020-05-23 07:00:00,902.03,894.86,891.6574460625744
2020-05-23 07:05:00,902.92,902.03,891.6574460625744
2020-05-23 07:10:00,911.4,902.92,891.6574460625744
2020-05-23 07:15:00,911.39,911.4,891.6574460625744
2020-05-23 07:20:00,924.14,911.39,891.6574460625744
2020-05-23 07:25:00,898.87,924.14,891.6574460625744
2020-05-23 07:30:00,905.59,898.87,891.6574460625744
2020-05-23 07:35:00,902.48,905.59,891.6574460625744
2020-05-23 07:40:00,909.5,902.48,891.6574460625744
2020-05-23 07:45:00,915.44,909.5,891.6574460625744
2020-05-23 07:50:00,909.22,915.44,891.6574460625744
2020-05-23 07:55:00,915.58,909.22,891.6574460625744
2020-05-23 08:00:00,911.16,915.58,891.6574460625744
2020-05-23 08:05:00,909.88,911.16,891.6574460625744
2020-05-23 08:10:00,901.43,909.88,891.6574460625744
2020-05-23 08:15:00,934.05,901.43,891.6574460625744
2020-05-23 08:20:00,922.73,934.05,891.6574460625744
2020-05-23 08:25:00,940.31,922.73,891.6574460625744
2020-05-23 08:30:00,888.3,940.31,891.6574460625744
2020-05-23 08:35:00,896.05,888.3,891.6574460625744
2020-05-23 08:40:00,901.11,896.05,891.6574460625744
2020-05-23 08:45:00,897.69,901.11,891.6574460625744
2020-05-23 08:50:00,895.19,897.69,891.6574460625744
2020-05-23 08:55:00,912.86,895.19,891.6574460625744
2020-05-23 09:00:00,912.87,912.86,891.6574460625744
2020-05-23 09:05:00,905.58,912.87,891.6574460625744
2020-05-23 09:10:00,899.32,905.58,891.6574460625744
2020-05-23 09:15:00,897.19,899.32,891.6574460625744
2020-05-23 09:20:00,887.91,897.19,891.6574460625744
2020-05-23 09:25:00,882.41,887.91,891.6574460625744
2020-05-23 09:30:00,893.81,882.41,891.6574460625744
2020-05-23 09:35:00,899.42,893.81,891.6574460625744
2020-05-23 09:40:00,911.14,899.42,891.6574460625744
2020-05-23 09:45:00,914.51,911.14,891.6574460625744
2020-05-23 09:50:00,933.78,914.51,891.6574460625744
2020-05-23 09:55:00,912.36,933.78,891.6574460625744
2020-05-23 10:00:00,914.43,912.36,891.6574460625744
2020-05-23 10:05:00,898.57,914.43,891.6574460625744
2020-05-23 10:10:00,892.22,898.57,891.6574460625744
2020-05-23 10:15:00,889.18,892.22,891.6574460625744
2020-05-23 10:20:00,896.45,889.18,891.6574460625744
2020-05-23 10:25:00,915.65,896.45,891.6574460625744
2020-05-23 10:30:00,912.61,915.65,891.6574460625744
2020-05-23 10:35:00,899.61,912.61,891.6574460625744
2020-05-23 10:40:00,928.03,899.61,891.6574460625744
2020-05-23 10:45:00,906.54,928.03,891.6574460625744
2020-05-23 10:50:00,913.54,906.54,891.6574460625744
2020-05-23 10:55:00,894.51,913.54,891.6574460625744
2020-05-23 11:00:00,911.03,894.51,891.6574460625744
2020-05-23 11:05:00,908.46,911.03,891.6574460625744
2020-05-23 11:10:00,909.19,908.46,891.6574460625744
2020-05-23 11:15:00,907.89,909.19,891.6574460625744
2020-05-23 11:20:00,895.37,907.89,891.6574460625744
2020-05-23 11:25:00,914.71,895.37,891.6574460625744
2020-05-23 11:30:00,906.98,914.71,891.6574460625744
2020-05-23 11:35:00,931.55,906.98,891.6574460625744
2020-05-23 11:40:00,913.62,931.55,891.6574460625744
2020-05-23 11:45:00,909.44,913.62,891.6574460625744
2020-05-23 11:50:00,924.54,909.44,891.6574460625744
2020-05-23 11:55:00,900.48,924.54,891.6574460625744
2020-05-23 12:00:00,911.91,900.48,891.6574460625744
2020-05-23 12:05:00,934.64,911.91,891.6574460625744
2020-05-23 12:10:00,910.81,934.64,891.6574460625744
2020-05-23 12:15:00,922.12,910.81,891.6574460625744
2020-05-23 12:20:00,912.52,922.12,891.6574460625744
2020-05-23 12:25:00,914.2,912.52,891.6574460625744
2020-05-23 12:30:00,919.49,914.2,891.6574460625744
2020-05-23 12:35:00,907.16,919.49,891.6574460625744
2020-05-23 12:40:00,908.89,907.16,891.6574460625744
2020-05-23 12:45:00,917.72,908.89,891.6574460625744
2020-05-23 12:50:00,919.25,917.72,891.6574460625744
2020-05-23 12:55:00,923.4,919.25,891.6574460625744
2020-05-23 13:00:00,906.93,923.4,891.6574460625744
2020-05-23 13:05:00,929.66,906.93,891.6574460625744
2020-05-23 13:10:00,907.79,929.66,891.6574460625744
2020-05-23 13:15:00,904.56,907.79,891.6574460625744
2020-05-23 13:20:00,901.06,904.56,891.6574460625744
2020-05-23 13:25:00,915.71,901.06,891.6574460625744
2020-05-23 13:30:00,937.4,915.71,891.6574460625744
2020-05-23 13:35:00,927.25,937.4,891.6574460625744
2020-05-23 13:40:00,896.26,927.25,891.6574460625744
2020-05-23 13:45:00,903.54,896.26,891.6574460625744
2020-05-23 13:50:00,900.61,903.54,891.6574460625744
2020-05-23 13:55:00,912.5,900.61,891.6574460625744
2020-05-23 14:00:00,902.31,912.5,891.6574460625744
2020-05-23 14:05:00,920.89,902.31,891.6574460625744
2020-05-23 14:10:00,911.88,920.89,891.6574460625744
2020-05-23 14:15:00,913.47,911.88,891.6574460625744
2020-05-23 14:20:00,908.67,913.47,891.6574460625744
2020-05-23 14:25:00,928.62,908.67,891.6574460625744
2020-05-23 14:30:00,899.11,928.62,891.6574460625744
2020-05-23 14:35:00,915.82,899.11,891.6574460625744
2020-05-23 14:40:00,905.83,915.82,891.6574460625744
2020-05-23 14:45:00,910.14,905.83,891.6574460625744
2020-05-23 14:50:00,917.23,910.14,891.6574460625744
2020-05-23 14:55:00,914.12,917.23,891.6574460625744
2020-05-23 15:00:00,907.26,914.12,891.6574460625744
2020-05-23 15:05:00,896.12,907.26,891.6574460625744
2020-05-23 15:10:00,899.92,896.12,891.6574460625744
2020-05-23 15:15:00,907.61,899.92,891.6574460625744
2020-05-23 15:20:00,898.05,907.61,891.6574460625744
2020-05-23 15:25:00,905.7,898.05,891.6574460625744
2020-05-23 15:30:00,909.39,905.7,891.6574460625744
2020-05-23 15:35:00,910.47,909.39,891.6574460625744
2020-05-23 15:40:00,887.09,910.47,891.6574460625744
2020-05-23 15:45:00,910.15,887.09,891.6574460625744
2020-05-23 15:50:00,952.44,910.15,891.6574460625744
2020-05-23 15:55:00,899.64,952.44,891.6574460625744
2020-05-23 16:00:00,928.31,899.64,891.6574460625744
2020-05-23 16:05:00,951.77,928.31,891.6574460625744
2020-05-23 16:10:00,924.6,951.77,891.6574460625744
2020-05-23 16:15:00,934.68,924.6,891.6574460625744
2020-05-23 16:20:00,936.63,934.68,891.6574460625744
2020-05-23 16:25:00,898.95,936.63,891.6574460625744
2020-05-23 16:30:00,909.11,898.95,891.6574460625744
2020-05-23 16:35:00,908.89,909.11,891.6574460625744
2020-05-23 16:40:00,938.74,908.89,891.6574460625744
2020-05-23 16:45:00,910.28,938.74,891.6574460625744
2020-05-23 16:50:00,926.36,910.28,891.6574460625744
2020-05-23 16:55:00,900.57,926.36,891.6574460625744
2020-05-23 17:00:00,910.73,900.57,891.6574460625744
2020-05-23 17:05:00,912.36,910.73,891.6574460625744
2020-05-23 17:10:00,944.73,912.36,891.6574460625744
2020-05-23 17:15:00,903.69,944.73,891.6574460625744
2020-05-23 17:20:00,905.28,903.69,891.6574460625744
2020-05-23 17:25:00,916.85,905.28,891.6574460625744
2020-05-23 17:30:00,927.96,916.85,891.6574460625744
2020-05-23 17:35:00,922.58,927.96,891.6574460625744
2020-05-23 17:40:00,899.68,922.58,891.6574460625744
2020-05-23 17:45:00,912.47,899.68,891.6574460625744
2020-05-23 17:50:00,903.15,912.47,891.6574460625744
2020-05-23 17:55:00,952.05,903.15,891.6574460625744
2020-05-23 18:00:00,911.59,952.05,891.6574460625744
2020-05-23 18:05:00,914.42,911.59,891.6574460625744
2020-05-23 18:10:00,924.35,914.42,891.6574460625744
2020-05-23 18:15:00,937.31,924.35,891.6574460625744
2020-05-23 18:20:00,930.42,937.31,891.6574460625744
2020-05-23 18:25:00,913.14,930.42,891.6574460625744
2020-05-23 18:30:00,916.73,913.14,891.6574460625744
2020-05-23 18:35:00,906.38,916.73,891.6574460625744
2020-05-23 18:40:00,924.56,906.38,891.6574460625744
2020-05-23 18:45:00,918.08,924.56,891.6574460625744
2020-05-23 18:50:00,915.24,918.08,891.6574460625744
2020-05-23 18:55:00,916.14,915.24,891.6574460625744
2020-05-23 19:00:00,917.53,916.14,891.6574460625744
2020-05-23 19:05:00,918.39,917.53,891.6574460625744
2020-05-23 19:10:00,913.18,918.39,891.6574460625744
2020-05-23 19:15:00,912.59,913.18,891.6574460625744
2020-05-23 19:20:00,945.64,912.59,891.6574460625744
2020-05-23 19:25:00,908.31,945.64,891.6574460625744
2020-05-23 19:30:00,920.92,908.31,891.6574460625744
2020-05-23 19:35:00,908.56,920.92,891.6574460625744
2020-05-23 19:40:00,912.64,908.56,891.6574460625744
2020-05-23 19:45:00,911.92,912.64,891.6574460625744
2020-05-23 19:50:00,920.21,911.92,891.6574460625744
2020-05-23 19:55:00,913.35,920.21,891.6574460625744
2020-05-23 20:00:00,910.44,913.35,891.6574460625744
2020-05-23 20:05:00,916.13,910.44,891.6574460625744
2020-05-23 20:10:00,926.87,916.13,891.6574460625744
2020-05-23 20:15:00,929.31,926.87,891.6574460625744
2020-05-23 20:20:00,920.27,929.31,891.6574460625744
2020-05-23 20:25:00,912.86,920.27,891.6574460625744
2020-05-23 20:30:00,914.01,912.86,891.6574460625744
2020-05-23 20:35:00,903.72,914.01,891.6574460625744
2020-05-23 20:40:00,920.9,903.72,891.6574460625744
2020-05-23 20:45:00,910.54,920.9,891.6574460625744
2020-05-23 20:50:00,925.39,910.54,891.6574460625744
2020-05-23 20:55:00,905.32,925.39,891.6574460625744
2020-05-23 21:00:00,926.01,905.32,891.6574460625744
2020-05-23 21:05:00,909.4,926.01,891.6574460625744
2020-05-23 21:10:00,923.79,909.4,891.6574460625744
2020-05-23 21:15:00,914.34,923.79,891.6574460625744
2020-05-23 21:20:00,913.47,914.34,891.6574460625744
2020-05-23 21:25:00,920.44,913.47,891.6574460625744
2020-05-23 21:30:00,910.44,920.44,891.6574460625744
2020-05-23 21:35:00,937.88,910.44,891.6574460625744
2020-05-23 21:40:00,918.73,937.88,891.6574460625744
2020-05-23 21:45:00,915.95,918.73,891.6574460625744
2020-05-23 21:50:00,902.91,915.95,891.6574460625744
2020-05-23 21:55:00,917.37,902.91,891.6574460625744
2020-05-23 22:00:00,905.33,917.37,891.6574460625744
2020-05-23 22:05:00,931.69,905.33,891.6574460625744
2020-05-23 22:10:00,919.69,931.69,891.6574460625744
2020-05-23 22:15:00,918.98,919.69,891.6574460625744
2020-05-23 22:20:00,902.62,918.98,891.6574460625744
2020-05-23 22:25:00,891.33,902.62,891.6574460625744
2020-05-23 22:30:00,911.48,891.33,891.6574460625744
2020-05-23 22:35:00,920.75,911.48,891.6574460625744
2020-05-23 22:40:00,901.26,920.75,891.6574460625744
2020-05-23 22:45:00,900.96,901.26,891.6574460625744
2020-05-23 22:50:00,911.47,900.96,891.6574460625744
2020-05-23 22:55:00,924.63,911.47,891.6574460625744
2020-05-23 23:00:00,908.3,924.63,891.6574460625744
2020-05-23 23:05:00,901.06,908.3,891.6574460625744
2020-05-23 23:10:00,897.87,901.06,891.6574460625744
2020-05-23 23:15:00,913.93,897.87,891.6574460625744
2020-05-23 23:20:00,914.24,913.93,891.6574460625744
2020-05-23 23:25:00,900.65,914.24,891.6574460625744
2020-05-23 23:30:00,901.6,900.65,891.6574460625744
2020-05-23 23:35:00,894.48,901.6,891.6574460625744
2020-05-23 23:40:00,906.07,894.48,891.6574460625744
2020-05-23 23:45:00,945.56,906.07,891.6574460625744
2020-05-23 23:50:00,916.6,945.56,891.6574460625744
2020-05-23 23:55:00,905.81,916.6,891.6574460625744
2020-05-24 00:00:00,927.96,905.81,891.6574460625744
2020-05-24 00:05:00,906.8,927.96,891.6574460625744
2020-05-24 00:10:00,911.75,906.8,891.6574460625744
2020-05-24 00:15:00,906.5,911.75,891.6574460625744
2020-05-24 00:20:00,921.18,906.5,891.6574460625744
2020-05-24 00:25:00,906.48,921.18,891.6574460625744
2020-05-24 00:30:00,931.4,906.48,891.6574460625744
2020-05-24 00:35:00,910.49,931.4,891.6574460625744
2020-05-24 00:40:00,917.14,910.49,891.6574460625744
2020-05-24 00:45:00,904.18,917.14,891.6574460625744
2020-05-24 00:50:00,915.44,904.18,891.6574460625744
2020-05-24 00:55:00,906.45,915.44,891.6574460625744
2020-05-24 01:00:00,920.52,906.45,891.6574460625744
2020-05-24 01:05:00,905.24,920.52,891.6574460625744
2020-05-24 01:10:00,910.25,905.24,891.6574460625744
2020-05-24 01:15:00,910.66,910.25,891.6574460625744
2020-05-24 01:20:00,918.92,910.66,891.6574460625744
2020-05-24 01:25:00,908.24,918.92,891.6574460625744
2020-05-24 01:30:00,914.1,908.24,891.6574460625744
2020-05-24 01:35:00,915.06,914.1,891.6574460625744
2020-05-24 01:40:00,909.48,915.06,891.6574460625744
2020-05-24 01:45:00,906.09,909.48,891.6574460625744
2020-05-24 01:50:00,910.49,906.09,891.6574460625744
2020-05-24 01:55:00,909.84,910.49,891.6574460625744
2020-05-24 02:00:00,905.53,909.84,891.6574460625744
2020-05-24 02:05:00,917.76,905.53,891.6574460625744
2020-05-24 02:10:00,896.15,917.76,891.6574460625744
2020-05-24 02:15:00,908.92,896.15,891.6574460625744
2020-05-24 02:20:00,917.3,908.92,891.6574460625744
2020-05-24 02:25:00,920.61,917.3,891.6574460625744
2020-05-24 02:30:00,912.08,920.61,891.6574460625744
2020-05-24 02:35:00,916.14,912.08,891.6574460625744
2020-05-24 02:40:00,917.57,916.14,891.6574460625744
2020-05-24 02:45:00,907.52,917.57,891.6574460625744
2020-05-24 02:50:00,917.87,907.52,891.6574460625744
2020-05-24 02:55:00,906.77,917.87,891.6574460625744
2020-05-24 03:00:00,913.51,906.77,891.6574460625744
2020-05-24 03:05:00,909.02,913.51,891.6574460625744
2020-05-24 03:10:00,919.04,909.02,891.6574460625744
2020-05-24 03:15:00,914.27,919.04,891.6574460625744
